term,label
http://purl.obolibrary.org/obo/HBA_9272,perpendicular fasciculus
http://purl.obolibrary.org/obo/MBA_850,uncinate fascicle
http://purl.obolibrary.org/obo/DHBA_11087,layer I of area 22pc
http://purl.obolibrary.org/obo/DHBA_11828,IZ in posteroinferior (ventral) parietal cortex
http://purl.obolibrary.org/obo/DHBA_12844,posterior lobe
http://purl.obolibrary.org/obo/DHBA_10826,layer VI of area 8ld
http://purl.obolibrary.org/obo/DHBA_12797,trigeminothalamic tract
http://purl.obolibrary.org/obo/DMBA_15866,striatal islands of Calleja
http://purl.obolibrary.org/obo/DHBA_146034654,layer V of area 40/39r
http://purl.obolibrary.org/obo/DMBA_17470,r8 part of gigantocellular reticular area
http://purl.obolibrary.org/obo/DHBA_12545,hypoglossal nucleus
http://purl.obolibrary.org/obo/DHBA_146035004,intravbiventral fissure
http://purl.obolibrary.org/obo/HBA_9684,"spinal trigeminal nucleus, right"
http://purl.obolibrary.org/obo/HBA_4742,"VIIIA, left, lateral hemisphere"
http://purl.obolibrary.org/obo/DMBA_17008,anterior tegmental nucleus
http://purl.obolibrary.org/obo/DHBA_12273,"interpeduncular nucleus, dorsomedial subnucleus"
http://purl.obolibrary.org/obo/HBA_4470,"inferior nucleus of the pulvinar, right, lateral division"
http://purl.obolibrary.org/obo/HBA_9145,lateral parabrachial nucleus
http://purl.obolibrary.org/obo/DMBA_17313,mantle zone of r6Lim
http://purl.obolibrary.org/obo/DHBA_13312,inner portion of caudal ganglionic eminence
http://purl.obolibrary.org/obo/HBA_9055,"magnocellular part of the red nucleus, left"
http://purl.obolibrary.org/obo/DMBA_16946,flocculus
http://purl.obolibrary.org/obo/DMBA_124372456,r2 part of basolateral intermediate zone
http://purl.obolibrary.org/obo/DHBA_11874,IZ in hippocampal proper
http://purl.obolibrary.org/obo/DMBA_16899,mantle zone of isBM
http://purl.obolibrary.org/obo/DMBA_16023,layer 2 of PCx
http://purl.obolibrary.org/obo/DMBA_112892439,ventricular zone of SpF
http://purl.obolibrary.org/obo/DHBA_12173,body of hippocampus
http://purl.obolibrary.org/obo/DHBA_11406,layer IIIa of medial intermediate entorhinal cortex
http://purl.obolibrary.org/obo/DHBA_13353,ventricular (germinal) zone of the vermis
http://purl.obolibrary.org/obo/HBA_4370,"medial nucleus, left"
http://purl.obolibrary.org/obo/HBA_12904,"lateral hypothalamic area, anterior region"
http://purl.obolibrary.org/obo/DMBA_15604,medial preoptic nucleus
http://purl.obolibrary.org/obo/HBA_9655,"solitary nucleus, left, commissural subnucleus"
http://purl.obolibrary.org/obo/MBA_122,"Superior olivary complex, periolivary region"
http://purl.obolibrary.org/obo/HBA_265505326,stratum zonale of thalamus
http://purl.obolibrary.org/obo/HBA_9422,central canal
http://purl.obolibrary.org/obo/HBA_4071,"paracentral lobule, anterior part"
http://purl.obolibrary.org/obo/DHBA_10749,layer VI of area 14c
http://purl.obolibrary.org/obo/DMBA_16088,layer 2 of PRh-Ect
http://purl.obolibrary.org/obo/DHBA_12011,VZ in rostral cingulate neocortex
http://purl.obolibrary.org/obo/DHBA_11447,layer I of laterocaudal entorhinal cortex
http://purl.obolibrary.org/obo/MBA_716,"Anterior hypothalamic nucleus, dorsal part"
http://purl.obolibrary.org/obo/DMBA_17453,r8 part of basointermediate intermediate zone
http://purl.obolibrary.org/obo/MBA_163,"Agranular insular area, posterior part, layer 2/3"
http://purl.obolibrary.org/obo/DHBA_10914,layer II of area S1hf
http://purl.obolibrary.org/obo/DHBA_12885,spinal root of accessory nerve
http://purl.obolibrary.org/obo/DMBA_17718,medial motoneuron columns
http://purl.obolibrary.org/obo/DHBA_11612,MZ in frontal polar cortex
http://purl.obolibrary.org/obo/DHBA_10867,layer IV of area 46d
http://purl.obolibrary.org/obo/DHBA_13164,SZ in rostral midinferior temporal cortex (area 36)
http://purl.obolibrary.org/obo/MBA_1076,efferent cochleovestibular bundle
http://purl.obolibrary.org/obo/DHBA_11565,supracapsular division of BNST
http://purl.obolibrary.org/obo/DHBA_12586,paravestibular nucleus
http://purl.obolibrary.org/obo/DHBA_266441637,superficial presubicular path
http://purl.obolibrary.org/obo/HBA_4783,"emboliform nucleus, left"
http://purl.obolibrary.org/obo/DMBA_17049,temporotympanic muscle trigeminal motor cell group
http://purl.obolibrary.org/obo/MBA_589508451,Paratrigeminal nucleus
http://purl.obolibrary.org/obo/HBA_9233,"arcuate fasciculus, right"
http://purl.obolibrary.org/obo/DMBA_15697,intermediate part of the arcuate nucleus
http://purl.obolibrary.org/obo/MBA_280,Barrington's nucleus
http://purl.obolibrary.org/obo/DHBA_11962,inner plexiform zone in inferolateral temporal cortex
http://purl.obolibrary.org/obo/DMBA_111220634,superficial stratum of r1Tr
http://purl.obolibrary.org/obo/HBA_265505178,mammillotegmental tract
http://purl.obolibrary.org/obo/DMBA_16987,periventricular stratum of r1BI
http://purl.obolibrary.org/obo/DMBA_16111,layer 4 of ERCx
http://purl.obolibrary.org/obo/DHBA_12261,ventral tegmental area
http://purl.obolibrary.org/obo/MBA_1024,grooves
http://purl.obolibrary.org/obo/DHBA_10417,ventral anterior nucleus of thalamus
http://purl.obolibrary.org/obo/DHBA_12369,cerebral aqueduct
http://purl.obolibrary.org/obo/DHBA_266441519,koniocellular layer of DLG
http://purl.obolibrary.org/obo/MBA_210,Lateral mammillary nucleus
http://purl.obolibrary.org/obo/HBA_4566,"lateral preoptic area, right"
http://purl.obolibrary.org/obo/DHBA_10605,suprapineal recess of 3V
http://purl.obolibrary.org/obo/HBA_9510,"facial motor nucleus, right, ventrolateral part"
http://purl.obolibrary.org/obo/DMBA_17409,r7 part of basomedial reticular formation
http://purl.obolibrary.org/obo/DMBA_16176,intermediate stratum of PrS (white matter/subplate)
http://purl.obolibrary.org/obo/DHBA_12728,amiculum of the olive
http://purl.obolibrary.org/obo/DHBA_12074,olfactory striae
http://purl.obolibrary.org/obo/MBA_804,Fields of Forel
http://purl.obolibrary.org/obo/DHBA_11488,layer III of area Iag
http://purl.obolibrary.org/obo/MBA_251,"Primary auditory area, layer 2/3"
http://purl.obolibrary.org/obo/DHBA_12134,inferior parietal lobule
http://purl.obolibrary.org/obo/DHBA_10363,central nuclear group
http://purl.obolibrary.org/obo/DHBA_12973,SG in granular insular cortex
http://purl.obolibrary.org/obo/HBA_4284,"head of caudate nucleus, right"
http://purl.obolibrary.org/obo/HBA_265504930,"external (accessory/lateral) cuneate nucleus, left"
http://purl.obolibrary.org/obo/MBA_869,"Posterolateral visual area, layer 4"
http://purl.obolibrary.org/obo/DMBA_111220558,intermediate stratum of DPall
http://purl.obolibrary.org/obo/DMBA_16292,superficial stratum of PHyB-P
http://purl.obolibrary.org/obo/DMBA_17759,dorsal column tracts
http://purl.obolibrary.org/obo/DHBA_11653,outer CP in orbital frontal cortex
http://purl.obolibrary.org/obo/DHBA_12674,rhombomere 6
http://purl.obolibrary.org/obo/DMBA_17526,periventricular stratum of r9BM
http://purl.obolibrary.org/obo/DHBA_266441725,uncinate (hooked) bundle of cerebellum
http://purl.obolibrary.org/obo/DHBA_10228,rostroventral subdivision of area 40
http://purl.obolibrary.org/obo/DHBA_10651,ventricle of midbrain
http://purl.obolibrary.org/obo/DMBA_17137,r3 part of central gray nucleus beta
http://purl.obolibrary.org/obo/DMBA_15957,accessory olfactory bulb
http://purl.obolibrary.org/obo/DHBA_15555,"reticulotegmental nucleus, dorsal part"
http://purl.obolibrary.org/obo/DMBA_16759,dorsal preisthmic part of periaqueductal gray
http://purl.obolibrary.org/obo/DMBA_16236,periventricular stratum of PSPa
http://purl.obolibrary.org/obo/DMBA_111220722,intermediate stratum of r4Ve
http://purl.obolibrary.org/obo/HBA_265505438,"commissure of the inferior colliculus, left"
http://purl.obolibrary.org/obo/DHBA_11219,layer II of area 32
http://purl.obolibrary.org/obo/DHBA_13166,outer plexiform zone in rostral midinferior temporal cortex (area 36)
http://purl.obolibrary.org/obo/MBA_335,"Perirhinal area, layer 6a"
http://purl.obolibrary.org/obo/DHBA_266441271,stratum lacunosum-moleculare of uncal CA1
http://purl.obolibrary.org/obo/DHBA_10505,pituitary body
http://purl.obolibrary.org/obo/HBA_4022,"superior frontal gyrus, left"
http://purl.obolibrary.org/obo/DMBA_16401,intermediodorsal nucleus
http://purl.obolibrary.org/obo/HBA_9390,lunate sulcus
http://purl.obolibrary.org/obo/MBA_34,intercrural fissure
http://purl.obolibrary.org/obo/PBA_128012638,"caudal periamygdaloid cortex, dorsal part"
http://purl.obolibrary.org/obo/MBA_500,Somatomotor areas
http://purl.obolibrary.org/obo/MBA_376,"Cortical amygdalar area, posterior part, lateral zone, layers 1-3"
http://purl.obolibrary.org/obo/HBA_9057,"red nucleus, right"
http://purl.obolibrary.org/obo/DMBA_17266,intermediate part of r5B
http://purl.obolibrary.org/obo/DMBA_111220840,mantle zone of r8A
http://purl.obolibrary.org/obo/DMBA_15928,ventropallial prepiriform area
http://purl.obolibrary.org/obo/DMBA_15768,periventricular stratum of PalSe
http://purl.obolibrary.org/obo/DHBA_12222,midbrain raphe nuclei
http://purl.obolibrary.org/obo/MBA_12995,"Somatosensory areas, layer 4"
http://purl.obolibrary.org/obo/HBA_4895,"frontal pole, right, inferior aspect"
http://purl.obolibrary.org/obo/DHBA_12175,fasciolar gyrus
http://purl.obolibrary.org/obo/HBA_4372,"anterior cortical nucleus, right"
http://purl.obolibrary.org/obo/MBA_541,Temporal association areas
http://purl.obolibrary.org/obo/HBA_265505578,"corticospinal tract, left"
http://purl.obolibrary.org/obo/DMBA_16380,pineal gland (epiphysis) and stalk
http://purl.obolibrary.org/obo/MBA_998,Fundus of striatum
http://purl.obolibrary.org/obo/MBA_10697,"Postsubiculum, layer 2"
http://purl.obolibrary.org/obo/DHBA_10316,parasubicular cortex (parasubiculum)
http://purl.obolibrary.org/obo/HBA_265504508,"basolateral nucleus, left, ventrolateral division"
http://purl.obolibrary.org/obo/DHBA_13213,SG in perirhinal cortex
http://purl.obolibrary.org/obo/DHBA_10269,"primary visual cortex (striate cortex, area V1/17)"
http://purl.obolibrary.org/obo/DHBA_12340,dorsal tegmental decussation
http://purl.obolibrary.org/obo/DMBA_15974,superficial stratum of AOD
http://purl.obolibrary.org/obo/DMBA_16324,ventricular zone of RtC
http://purl.obolibrary.org/obo/DHBA_146035112,central canal and ependyma of spinal cord
http://purl.obolibrary.org/obo/HBA_4678,"premammillary nucleus, left, ventral part"
http://purl.obolibrary.org/obo/MBA_891,"Parabrachial nucleus, lateral division, ventral lateral part"
http://purl.obolibrary.org/obo/DHBA_13254,granular cell layer of PVPs
http://purl.obolibrary.org/obo/DMBA_16277,mantle zone of PHyB-V
http://purl.obolibrary.org/obo/DMBA_126651858,"ventricles, r3 roof plate"
http://purl.obolibrary.org/obo/DHBA_10434,medial geniculate nuclei
http://purl.obolibrary.org/obo/DHBA_266441531,lateral division of central lateral nucleus
http://purl.obolibrary.org/obo/MBA_423,Field CA2
http://purl.obolibrary.org/obo/DHBA_10818,layer III of area 6m
http://purl.obolibrary.org/obo/HBA_9323,"trigeminal nerve, left"
http://purl.obolibrary.org/obo/HBA_4110,"supramarginal gyrus, right, inferior bank of gyrus"
http://purl.obolibrary.org/obo/MBA_916,brachium of the superior colliculus
http://purl.obolibrary.org/obo/DMBA_17020,caudodorsolateral interpeduncular nucleus
http://purl.obolibrary.org/obo/HBA_4061,"lateral orbital gyrus, right"
http://purl.obolibrary.org/obo/DMBA_16442,parafascicular nucleus
http://purl.obolibrary.org/obo/MBA_73,ventricular systems
http://purl.obolibrary.org/obo/DHBA_10475,anterior hypothalamic nucleus
http://purl.obolibrary.org/obo/MBA_464,"Paraventricular hypothalamic nucleus, descending division, medial parvicellular part, ventral zone"
http://purl.obolibrary.org/obo/DMBA_17354,r7 roof plate
http://purl.obolibrary.org/obo/DMBA_15856,intermediate stratum of Str
http://purl.obolibrary.org/obo/DHBA_12535,pyramidal part of medulla oblongata
http://purl.obolibrary.org/obo/DMBA_111220818,intermediate stratum of r7Ve
http://purl.obolibrary.org/obo/HBA_9018,midbrain reticular formation
http://purl.obolibrary.org/obo/HBA_265505190,medial forebrain bundle
http://purl.obolibrary.org/obo/DHBA_12263,parabrachial pigmented nucleus
http://purl.obolibrary.org/obo/DMBA_16483,superficial stratum of p2Lim
http://purl.obolibrary.org/obo/HBA_4460,"parataenial nucleus of the thalamus, right"
http://purl.obolibrary.org/obo/DMBA_126652038,"ventricles, r11 floor plate"
http://purl.obolibrary.org/obo/HBA_265505666,"tectospinal tract, left"
http://purl.obolibrary.org/obo/DMBA_16015,sublayer 6b of FCx
http://purl.obolibrary.org/obo/MBA_582,"Orbital area, medial part, layer 2/3"
http://purl.obolibrary.org/obo/DHBA_12576,layer 3/4 (magnocellular layer) of caudal spinal trigeminal nucleus
http://purl.obolibrary.org/obo/DMBA_15598,"dorsomedial preoptic area, superficial part"
http://purl.obolibrary.org/obo/DHBA_10780,layer I of area 12/47l
http://purl.obolibrary.org/obo/DHBA_12076,medial olfactory stria
http://purl.obolibrary.org/obo/MBA_12997,"Somatosensory areas, layer 6a"
http://purl.obolibrary.org/obo/DHBA_12318,ventricular (matrix) zone of midbrain
http://purl.obolibrary.org/obo/DMBA_16637,p1 part of the medial terminal nucleus of the accessory optic tract
http://purl.obolibrary.org/obo/DHBA_12741,inferior cerebellar peduncle
http://purl.obolibrary.org/obo/DMBA_16365,p3 portion of the substantia nigra pars compacta
http://purl.obolibrary.org/obo/DHBA_10522,subplate zone
http://purl.obolibrary.org/obo/DMBA_16294,mammillary part of PHyB
http://purl.obolibrary.org/obo/DHBA_12192,"accessory nuclei of optic tract, lateral nucleus"
http://purl.obolibrary.org/obo/DHBA_13309,outer portion of medial ganglionic eminence
http://purl.obolibrary.org/obo/MBA_706,Olivary pretectal nucleus
http://purl.obolibrary.org/obo/HBA_9386,occipital lobe sulci
http://purl.obolibrary.org/obo/PBA_294021990,inner fiber zone
http://purl.obolibrary.org/obo/DMBA_16530,lateral part of PcP
http://purl.obolibrary.org/obo/DHBA_10563,genu of corpus callosum
http://purl.obolibrary.org/obo/DHBA_13037,dorsal subdivision of VLC
http://purl.obolibrary.org/obo/DMBA_111220742,ventricular zone of r5A
http://purl.obolibrary.org/obo/DHBA_11602,SG in midinferior temporal cortex
http://purl.obolibrary.org/obo/MBA_480149270,"Mediomedial anterior visual area, layer 4"
http://purl.obolibrary.org/obo/DMBA_16843,dorsolateral (non-cerebellar) part of isA
http://purl.obolibrary.org/obo/HBA_9106,"pericentral nucleus of the inferior colliculus, left"
http://purl.obolibrary.org/obo/DMBA_16571,mantle zone of JcPV
http://purl.obolibrary.org/obo/HBA_265505522,"lateral olfactory tract, right"
http://purl.obolibrary.org/obo/DHBA_11303,stratum radiatum of caudal CA3
http://purl.obolibrary.org/obo/MBA_312782644,"Postrhinal area, layer 5"
http://purl.obolibrary.org/obo/HBA_9419,lateral ventricle
http://purl.obolibrary.org/obo/DMBA_112892335,mantle zone of r2F
http://purl.obolibrary.org/obo/DHBA_11031,layer V of rostral primary auditory cortex
http://purl.obolibrary.org/obo/MBA_670,"Primary somatosensory area, trunk, layer 2/3"
http://purl.obolibrary.org/obo/DHBA_13115,SP in caudal midinferior temporal cortex (area TF)
http://purl.obolibrary.org/obo/HBA_265504872,"dorsomedial tegmental area, right"
http://purl.obolibrary.org/obo/DHBA_11952,inner plexiform zone in primary auditory cortex
http://purl.obolibrary.org/obo/HBA_4734,"III, left, lateral hemisphere"
http://purl.obolibrary.org/obo/DMBA_17217,superficial stratum of r4BM
http://purl.obolibrary.org/obo/DHBA_11748,outer CP in rostral perirhinal cortex
http://purl.obolibrary.org/obo/DMBA_16137,"Field CA2, stratum lacunosum-moleculare"
http://purl.obolibrary.org/obo/HBA_4080,"frontal operculum, right"
http://purl.obolibrary.org/obo/DHBA_11094,layer II of area 21r
http://purl.obolibrary.org/obo/HBA_265505286,sagittal stratum
http://purl.obolibrary.org/obo/DHBA_12359,rubrocerebellar fibers
http://purl.obolibrary.org/obo/DMBA_126651642,"ventricles, prethalamus"
http://purl.obolibrary.org/obo/HBA_265505010,ansa peduncularis
http://purl.obolibrary.org/obo/MBA_236,"Main olfactory bulb, mitral layer"
http://purl.obolibrary.org/obo/DHBA_12782,rubrospinal tract
http://purl.obolibrary.org/obo/DHBA_11993,VZ in frontal polar cortex
http://purl.obolibrary.org/obo/DMBA_16382,alar plate of p2 (alar thalamus)
http://purl.obolibrary.org/obo/HBA_9691,suprageniculate nucleus of the medulla
http://purl.obolibrary.org/obo/DHBA_12280,medial accessory oculomotor nucleus
http://purl.obolibrary.org/obo/DHBA_11694,CP in superolateral temporal cortex
http://purl.obolibrary.org/obo/DMBA_17567,r10 part of the basolateral intermediate zone
http://purl.obolibrary.org/obo/DHBA_10876,layer VI of area 46v
http://purl.obolibrary.org/obo/MBA_277,spinotectal pathway
http://purl.obolibrary.org/obo/HBA_4517,subthalamus
http://purl.obolibrary.org/obo/DMBA_111220830,intermediate stratum of r7Lim
http://purl.obolibrary.org/obo/DHBA_11719,CP in midcingulate cortex
http://purl.obolibrary.org/obo/DMBA_17732,ventral horn medial interneurons
http://purl.obolibrary.org/obo/DMBA_17110,"r3 part of spinal trigeminal sensory column, oral part"
http://purl.obolibrary.org/obo/DMBA_126651718,"ventricles, floor plate of p1"
http://purl.obolibrary.org/obo/HBA_4063,"subcallosal cingulate gyrus, left"
http://purl.obolibrary.org/obo/DMBA_16749,superficial stratum of m1F
http://purl.obolibrary.org/obo/DHBA_10993,layer III of area 5m
http://purl.obolibrary.org/obo/MBA_840,olfactory nerve
http://purl.obolibrary.org/obo/DHBA_13203,SG in midlateral temporal cortex
http://purl.obolibrary.org/obo/MBA_75,Dorsal terminal nucleus of the accessory optic tract
http://purl.obolibrary.org/obo/DMBA_15624,terminal paraventricular area of THyA
http://purl.obolibrary.org/obo/MBA_793,"Primary somatosensory area, layer 1"
http://purl.obolibrary.org/obo/DMBA_17305,ventricular zone of r6Tr
http://purl.obolibrary.org/obo/DHBA_13156,outer plexiform zone in polysensory temporal cortex
